action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,2411520,[],CHEMBL976147,Displacement of [3H]citalopram human SerT receptor expressed in LLCPK cells,B,,,BAO_0000192,BAO_0000219,cell-based format,Cc1ccc2c(N3CCN(CCc4cccc5c4OCC(=O)N5CC4CC4)CC3)cccc2n1,,,CHEMBL1153978,Bioorg Med Chem Lett,2009.0,"{'bei': '14.67', 'le': '0.27', 'lle': '2.66', 'sei': '13.70'}",CHEMBL469995,,CHEMBL469995,6.70,0,http://www.openphacts.org/units/Nanomolar,810424,=,1,1,=,,Ki,nM,,199.53,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,pKi,,UO_0000065,,6.7
,,2411521,[],CHEMBL976147,Displacement of [3H]citalopram human SerT receptor expressed in LLCPK cells,B,,,BAO_0000192,BAO_0000219,cell-based format,Cc1ccc2c(N3CCN(CCc4cccc5c4OCC(=O)N5CC(F)F)CC3)cccc2n1,,,CHEMBL1153978,Bioorg Med Chem Lett,2009.0,"{'bei': '15.43', 'le': '0.29', 'lle': '3.30', 'sei': '14.72'}",CHEMBL511279,,CHEMBL511279,7.20,0,http://www.openphacts.org/units/Nanomolar,810425,=,1,1,=,,Ki,nM,,63.1,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,pKi,,UO_0000065,,7.2
,,2411522,[],CHEMBL976147,Displacement of [3H]citalopram human SerT receptor expressed in LLCPK cells,B,,,BAO_0000192,BAO_0000219,cell-based format,Cc1ccc2c(N3CCN(CCc4cccc5c4OCC(=O)N5C)[C@H](C)C3)cccc2n1,,,CHEMBL1153978,Bioorg Med Chem Lett,2009.0,"{'bei': '19.28', 'le': '0.35', 'lle': '4.65', 'sei': '16.97'}",CHEMBL511815,,CHEMBL511815,8.30,0,http://www.openphacts.org/units/Nanomolar,810500,=,1,1,=,,Ki,nM,,5.012,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,pKi,,UO_0000065,,8.3
,,2411523,[],CHEMBL976147,Displacement of [3H]citalopram human SerT receptor expressed in LLCPK cells,B,,,BAO_0000192,BAO_0000219,cell-based format,Cc1ccc2c(N3CCN(CCc4cccc5c4OCC(=O)N5C)[C@@H](C)C3)cccc2n1,,,CHEMBL1153978,Bioorg Med Chem Lett,2009.0,"{'bei': '18.35', 'le': '0.34', 'lle': '4.25', 'sei': '16.15'}",CHEMBL471047,,CHEMBL471047,7.90,0,http://www.openphacts.org/units/Nanomolar,810501,=,1,1,=,,Ki,nM,,12.59,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,pKi,,UO_0000065,,7.9
,,2411524,[],CHEMBL976147,Displacement of [3H]citalopram human SerT receptor expressed in LLCPK cells,B,,,BAO_0000192,BAO_0000219,cell-based format,Cc1ccc2c(N3CCN(CCc4cccc5c4OCC(=O)N5C)CC3)cc(F)cc2n1,,,CHEMBL1153978,Bioorg Med Chem Lett,2009.0,"{'bei': '18.64', 'le': '0.35', 'lle': '4.70', 'sei': '16.56'}",CHEMBL469374,,CHEMBL469374,8.10,0,http://www.openphacts.org/units/Nanomolar,810502,=,1,1,=,,Ki,nM,,7.943,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,pKi,,UO_0000065,,8.1
,,2411525,[],CHEMBL976147,Displacement of [3H]citalopram human SerT receptor expressed in LLCPK cells,B,,,BAO_0000192,BAO_0000219,cell-based format,Cc1ccc2c(N3CCN(CCc4cccc5c4OCC(=O)N5C)[C@H](C)C3)cc(F)cc2n1,,,CHEMBL1153978,Bioorg Med Chem Lett,2009.0,"{'bei': '19.40', 'le': '0.36', 'lle': '4.91', 'sei': '17.79'}",CHEMBL513875,,CHEMBL513875,8.70,0,http://www.openphacts.org/units/Nanomolar,810503,=,1,1,=,,Ki,nM,,1.995,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,pKi,,UO_0000065,,8.7
,,2411526,[],CHEMBL976147,Displacement of [3H]citalopram human SerT receptor expressed in LLCPK cells,B,,,BAO_0000192,BAO_0000219,cell-based format,Cc1ccc2c(N3CCN(CCCc4cccc5c4OCC(=O)N5C)CC3)cccc2n1,,,CHEMBL1153978,Bioorg Med Chem Lett,2009.0,"{'bei': '21.83', 'le': '0.40', 'lle': '5.75', 'sei': '19.22'}",CHEMBL469375,,CHEMBL469375,9.40,0,http://www.openphacts.org/units/Nanomolar,810580,=,1,1,=,,Ki,nM,,0.3981,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,pKi,,UO_0000065,,9.4
,,2411527,[],CHEMBL976147,Displacement of [3H]citalopram human SerT receptor expressed in LLCPK cells,B,,,BAO_0000192,BAO_0000219,cell-based format,Cc1ccc2c(N3CCN(CCCc4cccc5c4OCC(=O)N5C)[C@H](C)C3)cccc2n1,,,CHEMBL1153978,Bioorg Med Chem Lett,2009.0,"{'bei': '20.92', 'le': '0.38', 'lle': '5.26', 'sei': '19.01'}",CHEMBL469376,,CHEMBL469376,9.30,0,http://www.openphacts.org/units/Nanomolar,810581,=,1,1,=,,Ki,nM,,0.5012,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,pKi,,UO_0000065,,9.3
,,2411528,[],CHEMBL976147,Displacement of [3H]citalopram human SerT receptor expressed in LLCPK cells,B,,,BAO_0000192,BAO_0000219,cell-based format,Cc1ccc2c(N3CCN(CCCc4cccc5c4OCC(=O)N5C)CC3)cc(F)cc2n1,,,CHEMBL1153978,Bioorg Med Chem Lett,2009.0,"{'bei': '21.18', 'le': '0.39', 'lle': '5.71', 'sei': '19.42'}",CHEMBL469589,,CHEMBL469589,9.50,0,http://www.openphacts.org/units/Nanomolar,810582,=,1,1,=,,Ki,nM,,0.3162,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,pKi,,UO_0000065,,9.5
,,2411529,[],CHEMBL976147,Displacement of [3H]citalopram human SerT receptor expressed in LLCPK cells,B,,,BAO_0000192,BAO_0000219,cell-based format,Cc1ccc2c(N3CCN(CCCc4cccc5c4OCC(=O)N5C)[C@H](C)C3)cc(F)cc2n1,,,CHEMBL1153978,Bioorg Med Chem Lett,2009.0,"{'bei': '19.67', 'le': '0.37', 'lle': '4.92', 'sei': '18.61'}",CHEMBL470217,,CHEMBL470217,9.10,0,http://www.openphacts.org/units/Nanomolar,810583,=,1,1,=,,Ki,nM,,0.7943,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,pKi,,UO_0000065,,9.1
,,2411530,[],CHEMBL976147,Displacement of [3H]citalopram human SerT receptor expressed in LLCPK cells,B,,,BAO_0000192,BAO_0000219,cell-based format,Cc1ccc2c(N3CCN(CCCc4cccc5c4OCC(=O)N5)CC3)cccc2n1,,,CHEMBL1153978,Bioorg Med Chem Lett,2009.0,"{'bei': '17.77', 'le': '0.33', 'lle': '3.77', 'sei': '12.82'}",CHEMBL470849,,CHEMBL470849,7.40,0,http://www.openphacts.org/units/Nanomolar,810664,=,1,1,=,,Ki,nM,,39.81,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,pKi,,UO_0000065,,7.4
,,2421135,[],CHEMBL961053,Inhibition of human cloned SERT by competitive binding experiment,B,,,BAO_0000192,BAO_0000357,single protein format,COc1c(OCCF)cccc1C(O)C1CCN(CCc2ccc(F)cc2)CC1,,,CHEMBL1153452,Bioorg Med Chem,2009.0,"{'bei': '13.45', 'le': '0.26', 'lle': '1.28', 'sei': '13.01'}",CHEMBL402143,,CHEMBL402143,5.45,0,http://www.openphacts.org/units/Nanomolar,782154,=,1,1,=,,Ki,nM,,3516.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,3516.0
,,2421136,[],CHEMBL961053,Inhibition of human cloned SERT by competitive binding experiment,B,,,BAO_0000192,BAO_0000357,single protein format,COc1c(OCCF)cccc1[C@H](O)C1CCN(CCc2ccc(F)cc2)CC1,,,CHEMBL1153452,Bioorg Med Chem,2009.0,"{'bei': '13.95', 'le': '0.27', 'lle': '1.49', 'sei': '13.49'}",CHEMBL515472,,CHEMBL515472,5.66,0,http://www.openphacts.org/units/Nanomolar,782155,=,1,1,=,,Ki,nM,,2207.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,2207.0
,,2421137,[],CHEMBL961053,Inhibition of human cloned SERT by competitive binding experiment,B,,,BAO_0000192,BAO_0000357,single protein format,COc1c(OCCF)cccc1C(=O)C1CCN(CCc2ccc(F)cc2)CC1,,,CHEMBL1153452,Bioorg Med Chem,2009.0,"{'bei': '13.66', 'le': '0.26', 'lle': '1.19', 'sei': '14.21'}",CHEMBL516088,,CHEMBL516088,5.51,0,http://www.openphacts.org/units/Nanomolar,782156,=,1,1,=,,Ki,nM,,3087.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,3087.0
,,2421138,[],CHEMBL961053,Inhibition of human cloned SERT by competitive binding experiment,B,,,BAO_0000192,BAO_0000357,single protein format,COc1c(OCCF)cccc1C(O)C1CCN(CCc2ccc(C)cc2)CC1,,,CHEMBL1153452,Bioorg Med Chem,2009.0,"{'bei': '13.89', 'le': '0.26', 'lle': '1.24', 'sei': '13.30'}",CHEMBL476839,,CHEMBL476839,5.58,0,http://www.openphacts.org/units/Nanomolar,782158,=,1,1,=,,Ki,nM,,2646.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,2646.0
,,2421139,[],CHEMBL961053,Inhibition of human cloned SERT by competitive binding experiment,B,,,BAO_0000192,BAO_0000357,single protein format,COc1c(OCCF)cccc1C(=O)C1CCN(CCc2ccc(C)cc2)CC1,,,CHEMBL1153452,Bioorg Med Chem,2009.0,"{'bei': '15.01', 'le': '0.28', 'lle': '1.51', 'sei': '15.47'}",CHEMBL490632,,CHEMBL490632,6.00,0,http://www.openphacts.org/units/Nanomolar,782231,=,1,1,=,,Ki,nM,,1009.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,1009.0
,,2452628,[],CHEMBL948348,Displacement of [3H]paroxetine from 5HTT,B,,,BAO_0000192,BAO_0000357,single protein format,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C.Cl,,,CHEMBL1155007,Bioorg Med Chem,2008.0,"{'bei': '23.15', 'le': '0.44', 'lle': '5.15', 'sei': '12.58'}",CHEMBL529437,COCAINE HYDROCHLORIDE,CHEMBL370805,7.02,1,http://www.openphacts.org/units/Nanomolar,719188,=,1,1,=,,Ki,nM,,95.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,95.0
,,2452672,[],CHEMBL948348,Displacement of [3H]paroxetine from 5HTT,B,,,BAO_0000192,BAO_0000357,single protein format,COc1ccc(-c2c(C)noc2[C@@H]2C3CCC(C[C@@H]2c2ccc(Cl)cc2)N3C)cc1.Cl,,,CHEMBL1155007,Bioorg Med Chem,2008.0,"{'bei': '13.58', 'le': '0.26', 'lle': '-0.31', 'sei': '14.92'}",CHEMBL470488,,CHEMBL1186577,5.75,0,http://www.openphacts.org/units/Nanomolar,718966,=,1,1,=,,Ki,nM,,1800.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,1800.0
,,2452673,[],CHEMBL948348,Displacement of [3H]paroxetine from 5HTT,B,,,BAO_0000192,BAO_0000357,single protein format,Cc1ccc(-c2c(C)noc2[C@@H]2C3CCC(C[C@@H]2c2ccc(C)cc2)N3C)cc1.Cl,,,CHEMBL1155007,Bioorg Med Chem,2008.0,"{'bei': '15.52', 'le': '0.28', 'lle': '0.00', 'sei': '20.50'}",CHEMBL511288,,CHEMBL1187600,6.00,0,http://www.openphacts.org/units/Nanomolar,718965,=,1,1,=,,Ki,nM,,1000.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,1000.0
,,2452674,[],CHEMBL948348,Displacement of [3H]paroxetine from 5HTT,B,,,BAO_0000192,BAO_0000357,single protein format,Cc1ccc(-c2c(C)noc2[C@@H]2C3CCC(C[C@@H]2c2ccc(Cl)cc2)N3C)cc1.Cl,,,CHEMBL1155007,Bioorg Med Chem,2008.0,"{'bei': '16.04', 'le': '0.31', 'lle': '0.18', 'sei': '22.30'}",CHEMBL513206,,CHEMBL1187640,6.53,0,http://www.openphacts.org/units/Nanomolar,718964,=,1,1,=,,Ki,nM,,297.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,297.0
,,2452675,[],CHEMBL948348,Displacement of [3H]paroxetine from 5HTT,B,,,BAO_0000192,BAO_0000357,single protein format,Cc1ccc([C@H]2CC3CCC([C@H]2c2onc(C)c2-c2ccc(Cl)cc2)N3C)cc1.Cl,,,CHEMBL1155007,Bioorg Med Chem,2008.0,"{'bei': '14.90', 'le': '0.29', 'lle': '-0.29', 'sei': '20.72'}",CHEMBL469889,,CHEMBL1186566,6.06,0,http://www.openphacts.org/units/Nanomolar,718963,=,1,1,=,,Ki,nM,,864.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,864.0
,,2452676,[],CHEMBL948348,Displacement of [3H]paroxetine from 5HTT,B,,,BAO_0000192,BAO_0000357,single protein format,Cc1noc([C@@H]2C3CCC(C[C@@H]2c2ccc(Cl)cc2)N3C)c1-c1ccc(Cl)cc1.Cl,,,CHEMBL1155007,Bioorg Med Chem,2008.0,"{'bei': '15.00', 'le': '0.30', 'lle': '-0.28', 'sei': '21.91'}",CHEMBL471899,,CHEMBL1186597,6.41,0,http://www.openphacts.org/units/Nanomolar,718869,=,1,1,=,,Ki,nM,,387.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,387.0
,,2452677,[],CHEMBL948348,Displacement of [3H]paroxetine from 5HTT,B,,,BAO_0000192,BAO_0000357,single protein format,Cc1noc([C@@H]2C3CCC(C[C@@H]2c2ccc(Cl)cc2)N3C)c1-c1ccc(F)cc1.Cl,,,CHEMBL1155007,Bioorg Med Chem,2008.0,"{'bei': '14.70', 'le': '0.28', 'lle': '-0.14', 'sei': '20.64'}",CHEMBL512189,,CHEMBL1187621,6.04,0,http://www.openphacts.org/units/Nanomolar,718867,=,1,1,=,,Ki,nM,,908.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,908.0
,,2452678,[],CHEMBL948348,Displacement of [3H]paroxetine from 5HTT,B,,,BAO_0000192,BAO_0000357,single protein format,COc1ccc(Cc2cc([C@@H]3C4CCC(C[C@@H]3c3ccc(C)cc3)N4C)on2)cc1.Cl,,,CHEMBL1155007,Bioorg Med Chem,2008.0,"{'bei': '18.35', 'le': '0.34', 'lle': '2.07', 'sei': '19.18'}",CHEMBL487875,,CHEMBL1187042,7.39,0,http://www.openphacts.org/units/Nanomolar,719271,=,1,1,=,,Ki,nM,,41.1,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,41.1
,,2452679,[],CHEMBL948348,Displacement of [3H]paroxetine from 5HTT,B,,,BAO_0000192,BAO_0000357,single protein format,COc1ccc(Cc2cc([C@@H]3C4CCC(C[C@@H]3c3ccc(Cl)cc3)N4C)on2)cc1.Cl,,,CHEMBL1155007,Bioorg Med Chem,2008.0,"{'bei': '18.54', 'le': '0.36', 'lle': '2.18', 'sei': '20.37'}",CHEMBL487874,,CHEMBL1187041,7.84,0,http://www.openphacts.org/units/Nanomolar,719270,=,1,1,=,,Ki,nM,,14.4,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,14.4
,,2452680,[],CHEMBL948348,Displacement of [3H]paroxetine from 5HTT,B,,,BAO_0000192,BAO_0000357,single protein format,Cc1ccc(Cc2cc([C@@H]3C4CCC(C[C@@H]3c3ccc(C)cc3)N4C)on2)cc1.Cl,,,CHEMBL1155007,Bioorg Med Chem,2008.0,"{'bei': '18.23', 'le': '0.33', 'lle': '1.43', 'sei': '24.08'}",CHEMBL487873,,CHEMBL1187040,7.05,0,http://www.openphacts.org/units/Nanomolar,719269,=,1,1,=,,Ki,nM,,89.7,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,89.7
,,2452681,[],CHEMBL948348,Displacement of [3H]paroxetine from 5HTT,B,,,BAO_0000192,BAO_0000357,single protein format,Cc1ccc(Cc2cc([C@@H]3C4CCC(C[C@@H]3c3ccc(Cl)cc3)N4C)on2)cc1.Cl,,,CHEMBL1155007,Bioorg Med Chem,2008.0,"{'bei': '18.10', 'le': '0.35', 'lle': '1.41', 'sei': '25.17'}",CHEMBL519910,,CHEMBL1187769,7.37,0,http://www.openphacts.org/units/Nanomolar,719268,=,1,1,=,,Ki,nM,,42.9,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,42.9
,,2452682,[],CHEMBL948348,Displacement of [3H]paroxetine from 5HTT,B,,,BAO_0000192,BAO_0000357,single protein format,Cc1ccc([C@H]2CC3CCC([C@H]2c2cc(Cc4ccc(Cl)cc4)no2)N3C)cc1.Cl,,,CHEMBL1155007,Bioorg Med Chem,2008.0,"{'bei': '17.37', 'le': '0.33', 'lle': '1.11', 'sei': '24.16'}",CHEMBL486042,,CHEMBL1186995,7.07,0,http://www.openphacts.org/units/Nanomolar,719193,=,1,1,=,,Ki,nM,,85.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,85.0
,,2452683,[],CHEMBL948348,Displacement of [3H]paroxetine from 5HTT,B,,,BAO_0000192,BAO_0000357,single protein format,CN1C2CCC1[C@@H](c1cc(Cc3ccc(Cl)cc3)no1)[C@@H](c1ccc(Cl)cc1)C2.Cl,,,CHEMBL1155007,Bioorg Med Chem,2008.0,"{'bei': '16.62', 'le': '0.33', 'lle': '0.79', 'sei': '24.27'}",CHEMBL520035,,CHEMBL1187773,7.10,0,http://www.openphacts.org/units/Nanomolar,719192,=,1,1,=,,Ki,nM,,79.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,79.0
,,2452684,[],CHEMBL948348,Displacement of [3H]paroxetine from 5HTT,B,,,BAO_0000192,BAO_0000357,single protein format,Cc1ccc([C@H]2CC3CCC([C@H]2c2cc(Cc4ccc(F)cc4)no2)N3C)cc1.Cl,,,CHEMBL1155007,Bioorg Med Chem,2008.0,"{'bei': '17.79', 'le': '0.33', 'lle': '1.50', 'sei': '23.73'}",CHEMBL486041,,CHEMBL1186994,6.95,0,http://www.openphacts.org/units/Nanomolar,719191,=,1,1,=,,Ki,nM,,113.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,113.0
,,2452685,[],CHEMBL948348,Displacement of [3H]paroxetine from 5HTT,B,,,BAO_0000192,BAO_0000357,single protein format,CN1C2CCC1[C@@H](c1cc(Cc3ccc(F)cc3)no1)[C@@H](c1ccc(Cl)cc1)C2.Cl,,,CHEMBL1155007,Bioorg Med Chem,2008.0,"{'bei': '17.38', 'le': '0.34', 'lle': '1.35', 'sei': '24.40'}",CHEMBL488423,,CHEMBL1187056,7.14,0,http://www.openphacts.org/units/Nanomolar,719190,=,1,1,=,,Ki,nM,,72.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,72.0
,,2452686,[],CHEMBL948348,Displacement of [3H]paroxetine from 5HTT,B,,,BAO_0000192,BAO_0000357,single protein format,COc1ccc(-c2cc([C@@H]3C4CCC(C[C@@H]3c3ccc(C)cc3)N4C)on2)cc1.Cl,,,CHEMBL1155007,Bioorg Med Chem,2008.0,"{'bei': '16.57', 'le': '0.30', 'lle': '1.05', 'sei': '16.72'}",CHEMBL469888,,CHEMBL1186565,6.44,0,http://www.openphacts.org/units/Nanomolar,718962,=,1,1,=,,Ki,nM,,366.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,366.0
,,2452687,[],CHEMBL948348,Displacement of [3H]paroxetine from 5HTT,B,,,BAO_0000192,BAO_0000357,single protein format,COc1ccc(-c2cc([C@@H]3C4CCC(C[C@@H]3c3ccc(Cl)cc3)N4C)on2)cc1.Cl,,,CHEMBL1155007,Bioorg Med Chem,2008.0,"{'bei': '15.34', 'le': '0.30', 'lle': '0.53', 'sei': '16.29'}",CHEMBL469887,,CHEMBL1186564,6.27,0,http://www.openphacts.org/units/Nanomolar,718961,=,1,1,=,,Ki,nM,,535.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,535.0
,,2452688,[],CHEMBL948348,Displacement of [3H]paroxetine from 5HTT,B,,,BAO_0000192,BAO_0000357,single protein format,Cc1ccc(-c2cc([C@@H]3C4CCC(C[C@@H]3c3ccc(Cl)cc3)N4C)on2)cc1.Cl,,,CHEMBL1155007,Bioorg Med Chem,2008.0,"{'bei': '15.99', 'le': '0.31', 'lle': '0.24', 'sei': '21.46'}",CHEMBL470690,,CHEMBL1186581,6.28,0,http://www.openphacts.org/units/Nanomolar,718959,=,1,1,=,,Ki,nM,,522.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,522.0
,,2452689,[],CHEMBL948348,Displacement of [3H]paroxetine from 5HTT,B,,,BAO_0000192,BAO_0000357,single protein format,CN1C2CCC1[C@@H](c1cc(-c3ccc(F)cc3)no1)[C@@H](c1ccc(Cl)cc1)C2.Cl,,,CHEMBL1155007,Bioorg Med Chem,2008.0,"{'bei': '15.57', 'le': '0.30', 'lle': '0.31', 'sei': '21.12'}",CHEMBL511466,,CHEMBL1187604,6.18,0,http://www.openphacts.org/units/Nanomolar,718862,=,1,1,=,,Ki,nM,,660.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,660.0
,,2452697,[],CHEMBL948348,Displacement of [3H]paroxetine from 5HTT,B,,,BAO_0000192,BAO_0000357,single protein format,COc1ccc(-c2c(C)noc2[C@@H]2C3CCC(C[C@@H]2c2ccc(C)cc2)N3C)cc1.Cl,,,CHEMBL1155007,Bioorg Med Chem,2008.0,,CHEMBL488422,,CHEMBL1187055,,0,http://www.openphacts.org/units/Nanomolar,719187,>,1,1,>,,Ki,nM,,2000.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,2000.0
,,2452698,[],CHEMBL948348,Displacement of [3H]paroxetine from 5HTT,B,,,BAO_0000192,BAO_0000357,single protein format,Cc1ccc([C@H]2CC3CCC([C@H]2c2onc(C)c2-c2ccc(F)cc2)N3C)cc1.Cl,,,CHEMBL1155007,Bioorg Med Chem,2008.0,,CHEMBL471898,,CHEMBL1186596,,0,http://www.openphacts.org/units/Nanomolar,718868,>,1,1,>,,Ki,nM,,2000.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,2000.0
,,2452699,[],CHEMBL948348,Displacement of [3H]paroxetine from 5HTT,B,,,BAO_0000192,BAO_0000357,single protein format,Cc1ccc(-c2cc([C@@H]3C4CCC(C[C@@H]3c3ccc(C)cc3)N4C)on2)cc1.Cl,,,CHEMBL1155007,Bioorg Med Chem,2008.0,,CHEMBL512685,,CHEMBL1187630,,0,http://www.openphacts.org/units/Nanomolar,718960,>,1,1,>,,Ki,nM,,2000.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,2000.0
,,2452700,[],CHEMBL948348,Displacement of [3H]paroxetine from 5HTT,B,,,BAO_0000192,BAO_0000357,single protein format,Cc1ccc([C@H]2CC3CCC([C@H]2c2cc(-c4ccc(Cl)cc4)no2)N3C)cc1.Cl,,,CHEMBL1155007,Bioorg Med Chem,2008.0,,CHEMBL471696,,CHEMBL1186594,,0,http://www.openphacts.org/units/Nanomolar,718865,>,1,1,>,,Ki,nM,,2000.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,2000.0
,,2452701,[],CHEMBL948348,Displacement of [3H]paroxetine from 5HTT,B,,,BAO_0000192,BAO_0000357,single protein format,CN1C2CCC1[C@@H](c1cc(-c3ccc(Cl)cc3)no1)[C@@H](c1ccc(Cl)cc1)C2.Cl,,,CHEMBL1155007,Bioorg Med Chem,2008.0,,CHEMBL512878,,CHEMBL1187633,,0,http://www.openphacts.org/units/Nanomolar,718864,>,1,1,>,,Ki,nM,,2000.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,2000.0
,,2452702,[],CHEMBL948348,Displacement of [3H]paroxetine from 5HTT,B,,,BAO_0000192,BAO_0000357,single protein format,Cc1ccc([C@H]2CC3CCC([C@H]2c2cc(-c4ccc(F)cc4)no2)N3C)cc1.Cl,,,CHEMBL1155007,Bioorg Med Chem,2008.0,,CHEMBL470903,,CHEMBL1186587,,0,http://www.openphacts.org/units/Nanomolar,718863,>,1,1,>,,Ki,nM,,2000.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,2000.0
,,2465897,[],CHEMBL984440,Displacement of [3H]paroxetine from SERT in human platelet membrane,B,,,BAO_0000192,BAO_0000249,cell membrane format,CCOc1ccccc1N1CCN(CCCCn2nc(-n3ccnc3)ccc2=O)CC1,,,CHEMBL1144183,Bioorg Med Chem Lett,2008.0,,CHEMBL489581,,CHEMBL489581,,0,http://www.openphacts.org/units/Nanomolar,772888,>,1,1,>,,Ki,nM,,10000.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,10000.0
,,2465898,[],CHEMBL984440,Displacement of [3H]paroxetine from SERT in human platelet membrane,B,,,BAO_0000192,BAO_0000249,cell membrane format,CC(C)Oc1ccccc1N1CCN(CCCCn2nc(-n3ccnc3)ccc2=O)CC1,,,CHEMBL1144183,Bioorg Med Chem Lett,2008.0,,CHEMBL523774,,CHEMBL523774,,0,http://www.openphacts.org/units/Nanomolar,772889,>,1,1,>,,Ki,nM,,10000.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,10000.0
,,2465899,[],CHEMBL984440,Displacement of [3H]paroxetine from SERT in human platelet membrane,B,,,BAO_0000192,BAO_0000249,cell membrane format,O=c1ccc(-n2ccnc2)nn1CCCCN1CCN(c2cccc(C(F)(F)F)c2)CC1,,,CHEMBL1144183,Bioorg Med Chem Lett,2008.0,"{'bei': '14.87', 'le': '0.28', 'lle': '3.59', 'sei': '11.22'}",CHEMBL489582,,CHEMBL489582,6.64,0,http://www.openphacts.org/units/Nanomolar,772890,=,1,1,=,,Ki,nM,,230.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,230.0
